,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-12-22 17:00:00,18,1,12,2015,285.3833,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 18:00:00,19,1,12,2015,285.0962,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 19:00:00,20,1,12,2015,284.65894,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 20:00:00,21,1,12,2015,284.6189,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 21:00:00,22,1,12,2015,284.69507,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 22:00:00,23,1,12,2015,284.35718,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-22 23:00:00,0,2,12,2015,284.36914,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 00:00:00,1,2,12,2015,284.2141,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 01:00:00,2,2,12,2015,284.05493,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 02:00:00,3,2,12,2015,284.00757,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 03:00:00,4,2,12,2015,284.50684,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 04:00:00,5,2,12,2015,284.80347,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 05:00:00,6,2,12,2015,284.88574,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 06:00:00,7,2,12,2015,284.7041,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 07:00:00,8,2,12,2015,284.09937,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 08:00:00,9,2,12,2015,283.50098,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 09:00:00,10,2,12,2015,283.77905,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 10:00:00,11,2,12,2015,284.5852,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 11:00:00,12,2,12,2015,285.25903,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 12:00:00,13,2,12,2015,285.60718,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 13:00:00,14,2,12,2015,285.7871,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 14:00:00,15,2,12,2015,285.6582,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 15:00:00,16,2,12,2015,284.8877,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 16:00:00,17,2,12,2015,283.2871,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 17:00:00,18,2,12,2015,282.46704,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 18:00:00,19,2,12,2015,282.01514,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 19:00:00,20,2,12,2015,281.9436,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 20:00:00,21,2,12,2015,281.05127,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 21:00:00,22,2,12,2015,280.8772,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 22:00:00,23,2,12,2015,280.8706,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-23 23:00:00,0,3,12,2015,281.68237,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 00:00:00,1,3,12,2015,282.16162,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 01:00:00,2,3,12,2015,282.20068,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 02:00:00,3,3,12,2015,282.39087,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 03:00:00,4,3,12,2015,282.49805,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 04:00:00,5,3,12,2015,282.52783,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 05:00:00,6,3,12,2015,282.45776,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 06:00:00,7,3,12,2015,282.5786,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 07:00:00,8,3,12,2015,282.72046,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-24 08:00:00,9,3,12,2015,282.56274,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
