Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Electricity generation [MW]
2015-07-09 20:00:00,23,3,7,2015,575.0
2015-07-09 21:00:00,0,4,7,2015,535.25
2015-07-09 22:00:00,1,4,7,2015,496.0
2015-07-09 23:00:00,2,4,7,2015,466.0
2015-07-10 00:00:00,3,4,7,2015,451.0
2015-07-10 01:00:00,4,4,7,2015,445.75
2015-07-10 02:00:00,5,4,7,2015,428.25
2015-07-10 03:00:00,6,4,7,2015,452.75
2015-07-10 04:00:00,7,4,7,2015,524.25
2015-07-10 05:00:00,8,4,7,2015,613.0
2015-07-10 06:00:00,9,4,7,2015,663.0
2015-07-10 07:00:00,10,4,7,2015,690.75
2015-07-10 08:00:00,11,4,7,2015,694.25
2015-07-10 09:00:00,12,4,7,2015,694.5
2015-07-10 10:00:00,13,4,7,2015,694.5
2015-07-10 11:00:00,14,4,7,2015,701.5
2015-07-10 12:00:00,15,4,7,2015,694.75
2015-07-10 13:00:00,16,4,7,2015,697.0
2015-07-10 14:00:00,17,4,7,2015,688.75
2015-07-10 15:00:00,18,4,7,2015,670.5
2015-07-10 16:00:00,19,4,7,2015,641.0
2015-07-10 17:00:00,20,4,7,2015,631.25
2015-07-10 18:00:00,21,4,7,2015,635.0
2015-07-10 19:00:00,22,4,7,2015,605.75
2015-07-10 20:00:00,23,4,7,2015,575.75
2015-07-10 21:00:00,0,5,7,2015,543.75
2015-07-10 22:00:00,1,5,7,2015,511.25
2015-07-10 23:00:00,2,5,7,2015,486.0
2015-07-11 00:00:00,3,5,7,2015,468.75
2015-07-11 01:00:00,4,5,7,2015,457.0
2015-07-11 02:00:00,5,5,7,2015,431.5
2015-07-11 03:00:00,6,5,7,2015,438.25
2015-07-11 04:00:00,7,5,7,2015,475.25
2015-07-11 05:00:00,8,5,7,2015,527.5
2015-07-11 06:00:00,9,5,7,2015,568.5
2015-07-11 07:00:00,10,5,7,2015,593.5
2015-07-11 08:00:00,11,5,7,2015,600.0
2015-07-11 09:00:00,12,5,7,2015,606.5
2015-07-11 10:00:00,13,5,7,2015,602.25
2015-07-11 11:00:00,14,5,7,2015,597.75
2015-07-11 12:00:00,15,5,7,2015,597.75
2015-07-11 13:00:00,16,5,7,2015,596.5
2015-07-11 14:00:00,17,5,7,2015,601.25
2015-07-11 15:00:00,18,5,7,2015,601.0
2015-07-11 16:00:00,19,5,7,2015,589.75
2015-07-11 17:00:00,20,5,7,2015,592.5
2015-07-11 18:00:00,21,5,7,2015,595.0
2015-07-11 19:00:00,22,5,7,2015,571.0
2015-07-11 20:00:00,23,5,7,2015,547.75
2015-07-11 21:00:00,0,6,7,2015,525.25
2015-07-11 22:00:00,1,6,7,2015,496.0
2015-07-11 23:00:00,2,6,7,2015,472.25
2015-07-12 00:00:00,3,6,7,2015,451.75
2015-07-12 01:00:00,4,6,7,2015,439.0
2015-07-12 02:00:00,5,6,7,2015,411.75
2015-07-12 03:00:00,6,6,7,2015,416.0
2015-07-12 04:00:00,7,6,7,2015,435.75
2015-07-12 05:00:00,8,6,7,2015,460.75
2015-07-12 06:00:00,9,6,7,2015,484.0
2015-07-12 07:00:00,10,6,7,2015,502.5
2015-07-12 08:00:00,11,6,7,2015,519.75
2015-07-12 09:00:00,12,6,7,2015,529.75
2015-07-12 10:00:00,13,6,7,2015,531.0
2015-07-12 11:00:00,14,6,7,2015,529.75
2015-07-12 12:00:00,15,6,7,2015,536.5
2015-07-12 13:00:00,16,6,7,2015,547.25
2015-07-12 14:00:00,17,6,7,2015,558.5
2015-07-12 15:00:00,18,6,7,2015,562.75
2015-07-12 16:00:00,19,6,7,2015,554.25
2015-07-12 17:00:00,20,6,7,2015,572.0
2015-07-12 18:00:00,21,6,7,2015,594.5
2015-07-12 19:00:00,22,6,7,2015,581.25
2015-07-12 20:00:00,23,6,7,2015,560.0
2015-07-12 21:00:00,0,0,7,2015,528.25
2015-07-12 22:00:00,1,0,7,2015,494.25
2015-07-12 23:00:00,2,0,7,2015,466.75
2015-07-13 00:00:00,3,0,7,2015,449.5
2015-07-13 01:00:00,4,0,7,2015,440.25
2015-07-13 02:00:00,5,0,7,2015,425.25
2015-07-13 03:00:00,6,0,7,2015,448.5
2015-07-13 04:00:00,7,0,7,2015,527.5
2015-07-13 05:00:00,8,0,7,2015,630.5
2015-07-13 06:00:00,9,0,7,2015,688.25
2015-07-13 07:00:00,10,0,7,2015,713.0
2015-07-13 08:00:00,11,0,7,2015,716.5
2015-07-13 09:00:00,12,0,7,2015,715.75
2015-07-13 10:00:00,13,0,7,2015,718.25
2015-07-13 11:00:00,14,0,7,2015,729.0
2015-07-13 12:00:00,15,0,7,2015,727.5
2015-07-13 13:00:00,16,0,7,2015,736.25
2015-07-13 14:00:00,17,0,7,2015,729.25
2015-07-13 15:00:00,18,0,7,2015,708.75
2015-07-13 16:00:00,19,0,7,2015,672.75
2015-07-13 17:00:00,20,0,7,2015,667.5
2015-07-13 18:00:00,21,0,7,2015,677.5
2015-07-13 19:00:00,22,0,7,2015,652.75
2015-07-13 20:00:00,23,0,7,2015,620.0
2015-07-13 21:00:00,0,1,7,2015,577.75
2015-07-13 22:00:00,1,1,7,2015,539.0
2015-07-13 23:00:00,2,1,7,2015,506.75
2015-07-14 00:00:00,3,1,7,2015,488.5
2015-07-14 01:00:00,4,1,7,2015,473.0
2015-07-14 02:00:00,5,1,7,2015,450.5
2015-07-14 03:00:00,6,1,7,2015,474.25
2015-07-14 04:00:00,7,1,7,2015,548.25
2015-07-14 05:00:00,8,1,7,2015,645.75
2015-07-14 06:00:00,9,1,7,2015,695.0
2015-07-14 07:00:00,10,1,7,2015,723.75
2015-07-14 08:00:00,11,1,7,2015,733.5
2015-07-14 09:00:00,12,1,7,2015,737.75
2015-07-14 10:00:00,13,1,7,2015,737.5
2015-07-14 11:00:00,14,1,7,2015,748.5
2015-07-14 12:00:00,15,1,7,2015,745.75
2015-07-14 13:00:00,16,1,7,2015,742.75
2015-07-14 14:00:00,17,1,7,2015,726.25
2015-07-14 15:00:00,18,1,7,2015,703.75
2015-07-14 16:00:00,19,1,7,2015,669.25
2015-07-14 17:00:00,20,1,7,2015,662.5
2015-07-14 18:00:00,21,1,7,2015,668.75
2015-07-14 19:00:00,22,1,7,2015,649.0
2015-07-14 20:00:00,23,1,7,2015,624.5
2015-07-14 21:00:00,0,2,7,2015,584.25
2015-07-14 22:00:00,1,2,7,2015,540.0
2015-07-14 23:00:00,2,2,7,2015,507.5
2015-07-15 00:00:00,3,2,7,2015,482.75
2015-07-15 01:00:00,4,2,7,2015,467.5
2015-07-15 02:00:00,5,2,7,2015,448.25
2015-07-15 03:00:00,6,2,7,2015,471.25
2015-07-15 04:00:00,7,2,7,2015,544.75
2015-07-15 05:00:00,8,2,7,2015,641.75
2015-07-15 06:00:00,9,2,7,2015,694.25
2015-07-15 07:00:00,10,2,7,2015,723.0
2015-07-15 08:00:00,11,2,7,2015,731.0
2015-07-15 09:00:00,12,2,7,2015,734.75
2015-07-15 10:00:00,13,2,7,2015,737.25
2015-07-15 11:00:00,14,2,7,2015,743.75
2015-07-15 12:00:00,15,2,7,2015,735.75
2015-07-15 13:00:00,16,2,7,2015,727.5
2015-07-15 14:00:00,17,2,7,2015,710.25
2015-07-15 15:00:00,18,2,7,2015,688.25
2015-07-15 16:00:00,19,2,7,2015,658.25
2015-07-15 17:00:00,20,2,7,2015,663.75
2015-07-15 18:00:00,21,2,7,2015,671.25
2015-07-15 19:00:00,22,2,7,2015,648.75
2015-07-15 20:00:00,23,2,7,2015,624.25
2015-07-15 21:00:00,0,3,7,2015,591.25
2015-07-15 22:00:00,1,3,7,2015,553.25
2015-07-15 23:00:00,2,3,7,2015,519.25
2015-07-16 00:00:00,3,3,7,2015,494.75
2015-07-16 01:00:00,4,3,7,2015,479.25
2015-07-16 02:00:00,5,3,7,2015,461.0
2015-07-16 03:00:00,6,3,7,2015,480.5
2015-07-16 04:00:00,7,3,7,2015,553.5
2015-07-16 05:00:00,8,3,7,2015,651.25
2015-07-16 06:00:00,9,3,7,2015,710.0
2015-07-16 07:00:00,10,3,7,2015,742.25
2015-07-16 08:00:00,11,3,7,2015,748.5
2015-07-16 09:00:00,12,3,7,2015,756.25
2015-07-16 10:00:00,13,3,7,2015,764.5
2015-07-16 11:00:00,14,3,7,2015,779.0
2015-07-16 12:00:00,15,3,7,2015,778.5
2015-07-16 13:00:00,16,3,7,2015,779.25
2015-07-16 14:00:00,17,3,7,2015,762.75
2015-07-16 15:00:00,18,3,7,2015,738.5
2015-07-16 16:00:00,19,3,7,2015,700.5
2015-07-16 17:00:00,20,3,7,2015,685.5
2015-07-16 18:00:00,21,3,7,2015,691.0
2015-07-16 19:00:00,22,3,7,2015,668.5
2015-07-16 20:00:00,23,3,7,2015,647.0
2015-07-16 21:00:00,0,4,7,2015,613.25
2015-07-16 22:00:00,1,4,7,2015,569.75
2015-07-16 23:00:00,2,4,7,2015,537.5
2015-07-17 00:00:00,3,4,7,2015,515.0
2015-07-17 01:00:00,4,4,7,2015,498.5
2015-07-17 02:00:00,5,4,7,2015,476.5
2015-07-17 03:00:00,6,4,7,2015,490.0
2015-07-17 04:00:00,7,4,7,2015,564.25
2015-07-17 05:00:00,8,4,7,2015,665.25
2015-07-17 06:00:00,9,4,7,2015,718.25
2015-07-17 07:00:00,10,4,7,2015,746.75
2015-07-17 08:00:00,11,4,7,2015,752.25
2015-07-17 09:00:00,12,4,7,2015,753.0
2015-07-17 10:00:00,13,4,7,2015,755.75
2015-07-17 11:00:00,14,4,7,2015,770.25
2015-07-17 12:00:00,15,4,7,2015,771.0
2015-07-17 13:00:00,16,4,7,2015,778.5
2015-07-17 14:00:00,17,4,7,2015,765.25
2015-07-17 15:00:00,18,4,7,2015,741.75
2015-07-17 16:00:00,19,4,7,2015,702.75
2015-07-17 17:00:00,20,4,7,2015,692.25
2015-07-17 18:00:00,21,4,7,2015,692.0
2015-07-17 19:00:00,22,4,7,2015,667.25
2015-07-17 20:00:00,23,4,7,2015,643.25
2015-07-17 21:00:00,0,5,7,2015,611.0
2015-07-17 22:00:00,1,5,7,2015,565.75
2015-07-17 23:00:00,2,5,7,2015,532.5
2015-07-18 00:00:00,3,5,7,2015,514.75
2015-07-18 01:00:00,4,5,7,2015,500.75
2015-07-18 02:00:00,5,5,7,2015,474.75
2015-07-18 03:00:00,6,5,7,2015,478.25
2015-07-18 04:00:00,7,5,7,2015,515.25
2015-07-18 05:00:00,8,5,7,2015,564.75
2015-07-18 06:00:00,9,5,7,2015,607.25
2015-07-18 07:00:00,10,5,7,2015,634.0
2015-07-18 08:00:00,11,5,7,2015,645.75
2015-07-18 09:00:00,12,5,7,2015,652.0
2015-07-18 10:00:00,13,5,7,2015,651.25
2015-07-18 11:00:00,14,5,7,2015,658.0
2015-07-18 12:00:00,15,5,7,2015,666.0
2015-07-18 13:00:00,16,5,7,2015,672.5
2015-07-18 14:00:00,17,5,7,2015,669.0
2015-07-18 15:00:00,18,5,7,2015,663.0
2015-07-18 16:00:00,19,5,7,2015,644.5
2015-07-18 17:00:00,20,5,7,2015,642.5
2015-07-18 18:00:00,21,5,7,2015,647.0
2015-07-18 19:00:00,22,5,7,2015,629.25
2015-07-18 20:00:00,23,5,7,2015,611.75
2015-07-18 21:00:00,0,6,7,2015,586.25
2015-07-18 22:00:00,1,6,7,2015,555.5
2015-07-18 23:00:00,2,6,7,2015,527.5
2015-07-19 00:00:00,3,6,7,2015,503.25
2015-07-19 01:00:00,4,6,7,2015,486.25
2015-07-19 02:00:00,5,6,7,2015,455.5
2015-07-19 03:00:00,6,6,7,2015,452.75
2015-07-19 04:00:00,7,6,7,2015,474.0
2015-07-19 05:00:00,8,6,7,2015,501.0
2015-07-19 06:00:00,9,6,7,2015,523.0
2015-07-19 07:00:00,10,6,7,2015,543.0
2015-07-19 08:00:00,11,6,7,2015,566.75
2015-07-19 09:00:00,12,6,7,2015,586.25
2015-07-19 10:00:00,13,6,7,2015,598.5
2015-07-19 11:00:00,14,6,7,2015,611.25
2015-07-19 12:00:00,15,6,7,2015,625.5
2015-07-19 13:00:00,16,6,7,2015,636.5
2015-07-19 14:00:00,17,6,7,2015,642.75
2015-07-19 15:00:00,18,6,7,2015,643.25
2015-07-19 16:00:00,19,6,7,2015,623.75
2015-07-19 17:00:00,20,6,7,2015,635.25
2015-07-19 18:00:00,21,6,7,2015,668.75
2015-07-19 19:00:00,22,6,7,2015,666.75
2015-07-19 20:00:00,23,6,7,2015,652.5
2015-07-19 21:00:00,0,0,7,2015,618.0
2015-07-19 22:00:00,1,0,7,2015,580.0
2015-07-19 23:00:00,2,0,7,2015,550.0
2015-07-20 00:00:00,3,0,7,2015,526.0
2015-07-20 01:00:00,4,0,7,2015,507.25
2015-07-20 02:00:00,5,0,7,2015,482.25
2015-07-20 03:00:00,6,0,7,2015,496.5
2015-07-20 04:00:00,7,0,7,2015,566.5
2015-07-20 05:00:00,8,0,7,2015,667.0
2015-07-20 06:00:00,9,0,7,2015,731.25
2015-07-20 07:00:00,10,0,7,2015,756.25
2015-07-20 08:00:00,11,0,7,2015,776.75
2015-07-20 09:00:00,12,0,7,2015,788.5
2015-07-20 10:00:00,13,0,7,2015,798.25
2015-07-20 11:00:00,14,0,7,2015,817.0
2015-07-20 12:00:00,15,0,7,2015,820.5
2015-07-20 13:00:00,16,0,7,2015,822.25
2015-07-20 14:00:00,17,0,7,2015,798.0
2015-07-20 15:00:00,18,0,7,2015,760.5
2015-07-20 16:00:00,19,0,7,2015,715.75
2015-07-20 17:00:00,20,0,7,2015,706.25
2015-07-20 18:00:00,21,0,7,2015,719.0
2015-07-20 19:00:00,22,0,7,2015,702.25
2015-07-20 20:00:00,23,0,7,2015,678.5
2015-07-20 21:00:00,0,1,7,2015,636.25
2015-07-20 22:00:00,1,1,7,2015,592.0
2015-07-20 23:00:00,2,1,7,2015,559.0
2015-07-21 00:00:00,3,1,7,2015,533.75
2015-07-21 01:00:00,4,1,7,2015,513.25
2015-07-21 02:00:00,5,1,7,2015,487.0
2015-07-21 03:00:00,6,1,7,2015,499.25
2015-07-21 04:00:00,7,1,7,2015,567.75
2015-07-21 05:00:00,8,1,7,2015,671.5
2015-07-21 06:00:00,9,1,7,2015,732.75
2015-07-21 07:00:00,10,1,7,2015,760.25
2015-07-21 08:00:00,11,1,7,2015,772.75
2015-07-21 09:00:00,12,1,7,2015,780.75
2015-07-21 10:00:00,13,1,7,2015,787.75
2015-07-21 11:00:00,14,1,7,2015,804.5
2015-07-21 12:00:00,15,1,7,2015,804.5
2015-07-21 13:00:00,16,1,7,2015,803.25
2015-07-21 14:00:00,17,1,7,2015,778.75
2015-07-21 15:00:00,18,1,7,2015,745.75
2015-07-21 16:00:00,19,1,7,2015,698.75
2015-07-21 17:00:00,20,1,7,2015,679.25
2015-07-21 18:00:00,21,1,7,2015,682.75
2015-07-21 19:00:00,22,1,7,2015,662.75
2015-07-21 20:00:00,23,1,7,2015,641.0
2015-07-21 21:00:00,0,2,7,2015,607.5
2015-07-21 22:00:00,1,2,7,2015,566.75
2015-07-21 23:00:00,2,2,7,2015,536.5
2015-07-22 00:00:00,3,2,7,2015,513.5
2015-07-22 01:00:00,4,2,7,2015,496.0
2015-07-22 02:00:00,5,2,7,2015,475.5
2015-07-22 03:00:00,6,2,7,2015,491.25
2015-07-22 04:00:00,7,2,7,2015,562.5
2015-07-22 05:00:00,8,2,7,2015,662.0
2015-07-22 06:00:00,9,2,7,2015,725.75
2015-07-22 07:00:00,10,2,7,2015,758.5
2015-07-22 08:00:00,11,2,7,2015,768.25
2015-07-22 09:00:00,12,2,7,2015,773.25
2015-07-22 10:00:00,13,2,7,2015,777.0
2015-07-22 11:00:00,14,2,7,2015,780.75
2015-07-22 12:00:00,15,2,7,2015,778.5
2015-07-22 13:00:00,16,2,7,2015,775.25
2015-07-22 14:00:00,17,2,7,2015,755.5
2015-07-22 15:00:00,18,2,7,2015,724.25
2015-07-22 16:00:00,19,2,7,2015,690.25
2015-07-22 17:00:00,20,2,7,2015,690.75
2015-07-22 18:00:00,21,2,7,2015,690.75
2015-07-22 19:00:00,22,2,7,2015,675.25
2015-07-22 20:00:00,23,2,7,2015,657.25
2015-07-22 21:00:00,0,3,7,2015,619.0
2015-07-22 22:00:00,1,3,7,2015,582.25
2015-07-22 23:00:00,2,3,7,2015,546.5
2015-07-23 00:00:00,3,3,7,2015,522.75
2015-07-23 01:00:00,4,3,7,2015,506.25
2015-07-23 02:00:00,5,3,7,2015,484.25
2015-07-23 03:00:00,6,3,7,2015,496.5
2015-07-23 04:00:00,7,3,7,2015,567.75
2015-07-23 05:00:00,8,3,7,2015,665.5
2015-07-23 06:00:00,9,3,7,2015,724.25
2015-07-23 07:00:00,10,3,7,2015,755.75
2015-07-23 08:00:00,11,3,7,2015,768.75
2015-07-23 09:00:00,12,3,7,2015,773.75
2015-07-23 10:00:00,13,3,7,2015,778.75
2015-07-23 11:00:00,14,3,7,2015,786.25
2015-07-23 12:00:00,15,3,7,2015,786.0
2015-07-23 13:00:00,16,3,7,2015,790.25
2015-07-23 14:00:00,17,3,7,2015,768.25
2015-07-23 15:00:00,18,3,7,2015,733.75
2015-07-23 16:00:00,19,3,7,2015,690.25
2015-07-23 17:00:00,20,3,7,2015,679.75
2015-07-23 18:00:00,21,3,7,2015,683.0
2015-07-23 19:00:00,22,3,7,2015,665.75
2015-07-23 20:00:00,23,3,7,2015,646.25
2015-07-23 21:00:00,0,4,7,2015,607.0
2015-07-23 22:00:00,1,4,7,2015,569.0
2015-07-23 23:00:00,2,4,7,2015,537.0
2015-07-24 00:00:00,3,4,7,2015,513.75
2015-07-24 01:00:00,4,4,7,2015,495.75
2015-07-24 02:00:00,5,4,7,2015,476.25
2015-07-24 03:00:00,6,4,7,2015,493.0
2015-07-24 04:00:00,7,4,7,2015,561.0
2015-07-24 05:00:00,8,4,7,2015,651.0
2015-07-24 06:00:00,9,4,7,2015,699.5
2015-07-24 07:00:00,10,4,7,2015,719.75
2015-07-24 08:00:00,11,4,7,2015,721.0
2015-07-24 09:00:00,12,4,7,2015,721.0
2015-07-24 10:00:00,13,4,7,2015,725.75
2015-07-24 11:00:00,14,4,7,2015,734.75
2015-07-24 12:00:00,15,4,7,2015,735.25
2015-07-24 13:00:00,16,4,7,2015,737.5
2015-07-24 14:00:00,17,4,7,2015,725.0
2015-07-24 15:00:00,18,4,7,2015,700.5
2015-07-24 16:00:00,19,4,7,2015,666.25
2015-07-24 17:00:00,20,4,7,2015,659.75
2015-07-24 18:00:00,21,4,7,2015,648.75
2015-07-24 19:00:00,22,4,7,2015,624.5
2015-07-24 20:00:00,23,4,7,2015,606.25
2015-07-24 21:00:00,0,5,7,2015,579.75
2015-07-24 22:00:00,1,5,7,2015,543.5
2015-07-24 23:00:00,2,5,7,2015,513.75
2015-07-25 00:00:00,3,5,7,2015,491.25
2015-07-25 01:00:00,4,5,7,2015,480.5
2015-07-25 02:00:00,5,5,7,2015,465.25
2015-07-25 03:00:00,6,5,7,2015,467.75
2015-07-25 04:00:00,7,5,7,2015,506.75
2015-07-25 05:00:00,8,5,7,2015,556.25
2015-07-25 06:00:00,9,5,7,2015,596.25
2015-07-25 07:00:00,10,5,7,2015,621.25
2015-07-25 08:00:00,11,5,7,2015,625.0
2015-07-25 09:00:00,12,5,7,2015,634.0
2015-07-25 10:00:00,13,5,7,2015,639.75
2015-07-25 11:00:00,14,5,7,2015,643.0
2015-07-25 12:00:00,15,5,7,2015,648.75
2015-07-25 13:00:00,16,5,7,2015,653.75
2015-07-25 14:00:00,17,5,7,2015,652.5
2015-07-25 15:00:00,18,5,7,2015,646.25
2015-07-25 16:00:00,19,5,7,2015,633.0
2015-07-25 17:00:00,20,5,7,2015,640.75
2015-07-25 18:00:00,21,5,7,2015,637.5
2015-07-25 19:00:00,22,5,7,2015,614.5
2015-07-25 20:00:00,23,5,7,2015,599.25
2015-07-25 21:00:00,0,6,7,2015,579.25
2015-07-25 22:00:00,1,6,7,2015,555.0
2015-07-25 23:00:00,2,6,7,2015,529.5
2015-07-26 00:00:00,3,6,7,2015,508.0
2015-07-26 01:00:00,4,6,7,2015,492.5
2015-07-26 02:00:00,5,6,7,2015,465.75
2015-07-26 03:00:00,6,6,7,2015,461.0
2015-07-26 04:00:00,7,6,7,2015,482.0
2015-07-26 05:00:00,8,6,7,2015,505.25
2015-07-26 06:00:00,9,6,7,2015,525.25
2015-07-26 07:00:00,10,6,7,2015,545.5
2015-07-26 08:00:00,11,6,7,2015,563.25
2015-07-26 09:00:00,12,6,7,2015,574.75
2015-07-26 10:00:00,13,6,7,2015,580.25
2015-07-26 11:00:00,14,6,7,2015,586.25
2015-07-26 12:00:00,15,6,7,2015,599.25
2015-07-26 13:00:00,16,6,7,2015,612.5
2015-07-26 14:00:00,17,6,7,2015,619.5
2015-07-26 15:00:00,18,6,7,2015,620.75
2015-07-26 16:00:00,19,6,7,2015,604.0
2015-07-26 17:00:00,20,6,7,2015,617.5
2015-07-26 18:00:00,21,6,7,2015,639.0
2015-07-26 19:00:00,22,6,7,2015,633.75
2015-07-26 20:00:00,23,6,7,2015,622.75
2015-07-26 21:00:00,0,0,7,2015,596.0
2015-07-26 22:00:00,1,0,7,2015,565.5
2015-07-26 23:00:00,2,0,7,2015,536.75
2015-07-27 00:00:00,3,0,7,2015,515.5
2015-07-27 01:00:00,4,0,7,2015,500.0
2015-07-27 02:00:00,5,0,7,2015,482.75
2015-07-27 03:00:00,6,0,7,2015,501.25
2015-07-27 04:00:00,7,0,7,2015,578.25
2015-07-27 05:00:00,8,0,7,2015,676.0
2015-07-27 06:00:00,9,0,7,2015,739.0
2015-07-27 07:00:00,10,0,7,2015,766.0
2015-07-27 08:00:00,11,0,7,2015,772.25
2015-07-27 09:00:00,12,0,7,2015,774.25
2015-07-27 10:00:00,13,0,7,2015,777.75
2015-07-27 11:00:00,14,0,7,2015,790.0
2015-07-27 12:00:00,15,0,7,2015,783.25
2015-07-27 13:00:00,16,0,7,2015,782.0
2015-07-27 14:00:00,17,0,7,2015,764.5
2015-07-27 15:00:00,18,0,7,2015,732.5
2015-07-27 16:00:00,19,0,7,2015,688.5
2015-07-27 17:00:00,20,0,7,2015,686.0
2015-07-27 18:00:00,21,0,7,2015,688.75
2015-07-27 19:00:00,22,0,7,2015,667.25
2015-07-27 20:00:00,23,0,7,2015,647.25
2015-07-27 21:00:00,0,1,7,2015,613.75
2015-07-27 22:00:00,1,1,7,2015,576.5
2015-07-27 23:00:00,2,1,7,2015,546.5
2015-07-28 00:00:00,3,1,7,2015,519.0
2015-07-28 01:00:00,4,1,7,2015,501.5
2015-07-28 02:00:00,5,1,7,2015,484.25
2015-07-28 03:00:00,6,1,7,2015,503.5
2015-07-28 04:00:00,7,1,7,2015,578.0
2015-07-28 05:00:00,8,1,7,2015,675.25
2015-07-28 06:00:00,9,1,7,2015,729.75
2015-07-28 07:00:00,10,1,7,2015,760.5
2015-07-28 08:00:00,11,1,7,2015,767.25
2015-07-28 09:00:00,12,1,7,2015,773.75
2015-07-28 10:00:00,13,1,7,2015,780.25
2015-07-28 11:00:00,14,1,7,2015,794.5
2015-07-28 12:00:00,15,1,7,2015,787.75
2015-07-28 13:00:00,16,1,7,2015,786.25
2015-07-28 14:00:00,17,1,7,2015,767.5
2015-07-28 15:00:00,18,1,7,2015,734.0
2015-07-28 16:00:00,19,1,7,2015,693.25
2015-07-28 17:00:00,20,1,7,2015,689.5
2015-07-28 18:00:00,21,1,7,2015,692.0
2015-07-28 19:00:00,22,1,7,2015,678.5
2015-07-28 20:00:00,23,1,7,2015,665.75
2015-07-28 21:00:00,0,2,7,2015,632.0
2015-07-28 22:00:00,1,2,7,2015,594.0
2015-07-28 23:00:00,2,2,7,2015,556.0
2015-07-29 00:00:00,3,2,7,2015,529.25
2015-07-29 01:00:00,4,2,7,2015,516.0
2015-07-29 02:00:00,5,2,7,2015,497.0
2015-07-29 03:00:00,6,2,7,2015,516.0
2015-07-29 04:00:00,7,2,7,2015,586.0
2015-07-29 05:00:00,8,2,7,2015,685.75
2015-07-29 06:00:00,9,2,7,2015,744.5
2015-07-29 07:00:00,10,2,7,2015,769.5
2015-07-29 08:00:00,11,2,7,2015,775.75
2015-07-29 09:00:00,12,2,7,2015,775.5
2015-07-29 10:00:00,13,2,7,2015,783.5
2015-07-29 11:00:00,14,2,7,2015,798.25
2015-07-29 12:00:00,15,2,7,2015,793.5
2015-07-29 13:00:00,16,2,7,2015,787.0
2015-07-29 14:00:00,17,2,7,2015,767.25
2015-07-29 15:00:00,18,2,7,2015,732.0
2015-07-29 16:00:00,19,2,7,2015,699.25
2015-07-29 17:00:00,20,2,7,2015,707.75
2015-07-29 18:00:00,21,2,7,2015,706.75
2015-07-29 19:00:00,22,2,7,2015,692.0
2015-07-29 20:00:00,23,2,7,2015,673.25
2015-07-29 21:00:00,0,3,7,2015,643.75
2015-07-29 22:00:00,1,3,7,2015,606.25
2015-07-29 23:00:00,2,3,7,2015,575.5
2015-07-30 00:00:00,3,3,7,2015,551.5
2015-07-30 01:00:00,4,3,7,2015,533.75
2015-07-30 02:00:00,5,3,7,2015,512.0
2015-07-30 03:00:00,6,3,7,2015,516.0
2015-07-30 04:00:00,7,3,7,2015,586.25
2015-07-30 05:00:00,8,3,7,2015,682.5
2015-07-30 06:00:00,9,3,7,2015,740.5
2015-07-30 07:00:00,10,3,7,2015,769.75
2015-07-30 08:00:00,11,3,7,2015,775.5
2015-07-30 09:00:00,12,3,7,2015,779.5
2015-07-30 10:00:00,13,3,7,2015,780.25
2015-07-30 11:00:00,14,3,7,2015,800.0
2015-07-30 12:00:00,15,3,7,2015,800.75
2015-07-30 13:00:00,16,3,7,2015,800.75
2015-07-30 14:00:00,17,3,7,2015,784.5
2015-07-30 15:00:00,18,3,7,2015,754.0
2015-07-30 16:00:00,19,3,7,2015,714.25
2015-07-30 17:00:00,20,3,7,2015,711.0
2015-07-30 18:00:00,21,3,7,2015,708.25
2015-07-30 19:00:00,22,3,7,2015,694.75
2015-07-30 20:00:00,23,3,7,2015,683.5
2015-07-30 21:00:00,0,4,7,2015,658.75
2015-07-30 22:00:00,1,4,7,2015,617.75
2015-07-30 23:00:00,2,4,7,2015,588.0
2015-07-31 00:00:00,3,4,7,2015,564.5
2015-07-31 01:00:00,4,4,7,2015,549.25
2015-07-31 02:00:00,5,4,7,2015,530.5
2015-07-31 03:00:00,6,4,7,2015,542.0
2015-07-31 04:00:00,7,4,7,2015,604.25
2015-07-31 05:00:00,8,4,7,2015,692.25
2015-07-31 06:00:00,9,4,7,2015,748.25
2015-07-31 07:00:00,10,4,7,2015,774.0
2015-07-31 08:00:00,11,4,7,2015,772.5
2015-07-31 09:00:00,12,4,7,2015,778.25
2015-07-31 10:00:00,13,4,7,2015,788.5
2015-07-31 11:00:00,14,4,7,2015,809.0
2015-07-31 12:00:00,15,4,7,2015,800.75
2015-07-31 13:00:00,16,4,7,2015,793.75
2015-07-31 14:00:00,17,4,7,2015,781.5
2015-07-31 15:00:00,18,4,7,2015,754.25
2015-07-31 16:00:00,19,4,7,2015,714.0
2015-07-31 17:00:00,20,4,7,2015,721.0
2015-07-31 18:00:00,21,4,7,2015,713.0
2015-07-31 19:00:00,22,4,7,2015,694.25
2015-07-31 20:00:00,23,4,7,2015,679.25
2015-07-31 21:00:00,0,5,8,2015,651.5
2015-07-31 22:00:00,1,5,8,2015,621.25
2015-07-31 23:00:00,2,5,8,2015,590.25
2015-08-01 00:00:00,3,5,8,2015,565.75
2015-08-01 01:00:00,4,5,8,2015,549.25
2015-08-01 02:00:00,5,5,8,2015,525.75
2015-08-01 03:00:00,6,5,8,2015,520.0
